StartTime,label,background_flow_count,normal_flow_count,n_conn,n_dports>1024,n_dports<1024,n_sports>1024,n_sports<1024,avg_duration,n_s_a_p_address,n_s_b_p_address,n_s_c_p_address,n_s_na_p_address,n_d_a_p_address,n_d_b_p_address,n_d_c_p_address,n_d_na_p_address,n_tcp,n_icmp,n_udp
2011-08-10 13:46:22,Attack,88,3,92,999439,10514,3279508,1735,471.77362853260865,35,52,5,0,10,81,1,0,13,1,78
2011-08-10 13:46:23,Attack,111,0,113,1182330,6148,3823381,35958,505.7139316991151,42,64,7,0,16,94,3,0,18,1,94
2011-08-10 13:46:24,Attack,112,0,114,1546742,18276,3433016,61299,467.4340702982456,37,64,13,0,24,86,4,0,13,6,94
2011-08-10 13:46:25,Attack,107,0,109,987769,10986,3704759,51923,277.7256720825688,44,58,7,0,12,94,2,1,21,3,84
2011-08-10 13:46:26,Attack,78,0,79,1049956,15594,2885298,63978,714.0638437594937,38,34,7,0,9,69,1,0,8,1,70
2011-08-10 13:46:27,Attack,87,0,90,978010,16877,3060187,3977,637.0590370888889,34,49,7,0,14,71,3,2,18,3,65
2011-08-10 13:46:28,Normal,101,0,101,1187258,15643,3875040,46340,434.6698197425743,36,59,6,0,16,84,1,0,18,0,82
2011-08-10 13:46:29,Attack,97,0,100,900411,4817,3861651,55128,414.31883907999986,38,56,6,0,7,87,5,1,10,1,89
2011-08-10 13:46:30,Attack,110,0,111,1304246,19461,3988337,23225,681.7881234414414,41,60,10,0,16,93,2,0,15,1,95
2011-08-10 13:46:31,Attack,71,0,73,947005,16100,2398767,66559,435.44832145205487,29,41,3,0,13,60,0,0,10,3,60
2011-08-10 13:46:32,Normal,122,3,125,1050041,19213,4539311,11664,542.3975507759999,41,77,7,0,16,102,7,0,19,1,104
2011-08-10 13:46:33,Normal,110,0,110,1013932,10822,4038823,13361,639.2111246727272,34,65,11,0,15,94,0,1,6,1,102
2011-08-10 13:46:34,Attack,104,3,110,946134,17452,4229483,61946,695.2888780272727,33,69,8,0,13,90,6,1,17,5,87
2011-08-10 13:46:35,Attack,92,0,93,587115,17088,3489763,56288,240.17288936559143,32,55,6,0,6,85,2,0,9,1,83
2011-08-10 13:46:36,Attack,75,0,77,703237,16824,2445678,10888,603.3844074155845,38,31,8,0,6,67,4,0,13,0,64
2011-08-10 13:46:37,Normal,93,0,93,965703,16480,3072182,36798,577.8102950752689,35,48,10,0,14,78,1,0,12,2,79
2011-08-10 13:46:38,Attack,104,0,106,1140119,17072,3810690,55841,709.2933443490565,44,50,12,0,10,96,0,0,10,1,95
2011-08-10 13:46:39,Attack,84,0,86,755139,8791,2845959,1742,560.4099379999999,42,40,4,0,7,78,1,0,16,0,70
2011-08-10 13:46:40,Attack,110,9,120,866557,5824,4639635,50904,539.4068384999999,42,76,2,0,14,104,2,0,16,0,104
2011-08-10 13:46:41,Normal,107,18,125,1253837,17631,4731174,56336,516.895525168,43,68,14,0,17,100,8,0,23,1,101
2011-08-10 13:46:42,Attack,118,3,122,959289,19266,4639116,29818,469.3219135409837,38,66,18,0,13,94,15,0,16,2,104
2011-08-10 13:46:43,Attack,79,0,82,588087,4017,3068390,50193,474.9583564634147,28,50,4,0,8,73,1,0,11,2,69
2011-08-10 13:46:44,Normal,91,0,91,1064418,5409,2935013,2312,577.4541420659341,33,50,8,0,11,75,5,0,12,4,75
2011-08-10 13:46:45,Attack,108,3,238,656296,11501,4385360,49300,202.64607955042013,34,199,5,0,18,105,115,0,22,1,215
2011-08-10 13:46:46,Attack,128,0,222,1327475,9973,5126938,66687,343.6218986351352,42,172,8,0,54,119,49,0,24,4,194
2011-08-10 13:46:47,Attack,86,0,100,950471,16876,3013384,24054,525.6958437500001,32,60,8,0,17,78,5,0,8,2,90
2011-08-10 13:46:48,Attack,87,0,110,811764,4919,3270170,2849,427.07638670909085,34,72,4,0,28,80,2,0,11,2,97
2011-08-10 13:46:49,Attack,135,0,138,1464149,19300,4918509,1369,444.13086896376814,48,80,10,0,17,118,3,0,24,3,111
2011-08-10 13:46:50,Attack,154,0,165,1329135,19036,5638490,16629,341.8459285575757,41,112,12,0,22,140,3,0,25,2,138
2011-08-10 13:46:51,Attack,110,0,121,1228953,11129,3530619,2526,443.891056016529,31,86,4,0,25,93,3,0,17,4,100
2011-08-10 13:46:52,Attack,88,3,102,935261,3251,3241122,59668,428.98955623529406,33,65,4,0,15,83,4,0,14,3,85
2011-08-10 13:46:53,Attack,119,0,126,1332704,18129,4503600,57097,531.5620733095241,40,78,8,0,20,98,8,0,16,3,107
2011-08-10 13:46:54,Attack,97,0,98,1429208,14757,3107640,22766,771.2445225918366,33,52,13,0,17,78,3,0,14,3,81
2011-08-10 13:46:55,Attack,104,0,105,963444,4762,3639056,54217,466.85264360952374,37,58,10,0,10,94,1,0,13,3,88
2011-08-10 13:46:56,Attack,96,0,98,1304224,16628,3091985,45403,779.2635319183673,30,62,6,0,21,73,4,0,12,3,83
2011-08-10 13:46:57,Attack,93,0,95,1396949,16022,3259550,14577,551.7101326736843,31,55,9,0,22,70,3,0,10,2,82
2011-08-10 13:46:58,Attack,88,1,90,657116,17898,3181451,62665,506.4793428555556,32,54,4,0,8,80,2,0,20,1,69
2011-08-10 13:46:59,Normal,88,0,88,956200,16602,3433168,45503,560.3973663977273,29,51,8,0,9,75,4,0,12,0,76
2011-08-10 13:47:00,Attack,163,0,164,1493140,19561,6228191,59332,395.2241769207317,37,122,5,0,43,115,6,0,39,3,121
2011-08-10 13:47:01,Attack,314,0,316,907156,29786,16162724,4866,136.2822119778481,31,280,5,0,23,289,4,0,23,2,290
2011-08-10 13:47:02,Attack,96,5,103,1030457,4314,3548970,50162,411.57591230097086,33,63,7,0,12,87,4,0,14,2,87
2011-08-10 13:47:03,Normal,104,1,105,1073136,4811,3777986,29715,623.294893352381,42,57,6,0,11,92,2,0,18,1,86
2011-08-10 13:47:04,Attack,101,0,103,840735,6540,3531389,40630,546.4752539805826,32,60,11,0,12,85,6,0,14,1,88
2011-08-10 13:47:05,Attack,94,0,95,695234,16559,3299942,36194,420.89097418947364,21,62,12,0,6,84,4,1,15,3,76
2011-08-10 13:47:06,Attack,98,0,100,785415,5430,3716243,61650,385.6810594999999,37,58,4,1,9,79,11,1,21,3,74
2011-08-10 13:47:07,Attack,97,0,99,922848,17204,3878248,65272,538.1811093737374,38,52,9,0,6,90,3,0,14,1,84
2011-08-10 13:47:08,Attack,85,0,86,979214,2763,3141120,65187,662.076336767442,42,39,5,0,7,78,1,0,15,3,68
2011-08-10 13:47:09,Attack,107,0,109,1176998,3107,3897534,50577,639.1310535963304,34,68,7,0,15,90,4,0,15,5,89
2011-08-10 13:47:10,Attack,146,0,148,1582632,48929,5825031,13432,331.19060426351353,39,103,6,0,21,118,9,0,20,3,125
2011-08-10 13:47:11,Attack,148,0,151,1460801,19823,5767396,62387,389.15617479470205,42,104,5,0,20,124,7,0,16,2,133
2011-08-10 13:47:12,Attack,125,3,129,1249659,18557,4488855,34139,493.29243905426347,25,88,16,0,24,100,5,0,21,2,106
2011-08-10 13:47:13,Attack,130,0,132,1768965,21546,5157482,13400,837.0549744393938,42,87,3,0,25,96,11,0,25,1,105
2011-08-10 13:47:14,Normal,82,0,82,843620,2530,2747776,2579,642.9431875243902,39,39,4,0,5,76,1,0,14,3,65
2011-08-10 13:47:15,Attack,107,0,109,995690,17440,4263988,44421,449.7793802201835,28,75,6,0,11,92,6,0,17,1,91
2011-08-10 13:47:16,Attack,100,3,104,1109867,18224,3665441,39619,645.8749203557693,33,61,10,0,14,88,2,0,16,2,86
2011-08-10 13:47:17,Attack,110,0,112,865466,4716,4300739,58360,502.3296835089286,40,68,4,0,11,94,7,0,19,3,90
2011-08-10 13:47:18,Attack,94,0,95,1005019,15114,3536572,46299,729.6646919368425,38,48,9,0,11,81,3,0,12,1,82
2011-08-10 13:47:19,Attack,117,0,119,800988,20365,3852993,47948,463.51280840336136,30,77,12,0,9,104,4,2,22,2,94
2011-08-10 13:47:20,Normal,99,0,99,837141,17003,3611007,17242,466.4532392626262,33,56,10,0,7,90,2,0,13,1,85
2011-08-10 13:47:21,Attack,176,1,180,930671,24179,7832487,42029,286.9523168888889,26,144,10,0,32,139,9,0,46,1,133
2011-08-10 13:47:22,Normal,122,3,125,932308,6523,5121355,53650,483.86913790399996,43,77,4,1,6,117,1,1,17,2,105
2011-08-10 13:47:23,Normal,101,0,101,895338,18230,3286760,54154,581.8699555445544,31,61,9,0,7,87,7,0,20,8,73
2011-08-10 13:47:24,Attack,135,0,136,949700,23068,5512690,40141,501.5710355294118,33,92,11,0,46,84,6,0,53,1,82
2011-08-10 13:47:25,Attack,100,0,102,1107088,16442,3656335,9674,431.8377286470588,25,73,4,0,15,82,3,2,10,2,88
2011-08-10 13:47:26,Normal,104,0,104,1104935,15766,3584503,66038,462.19076768269235,35,63,6,0,14,87,2,1,14,1,88
2011-08-10 13:47:27,Attack,94,0,95,1428599,16408,2887216,48321,596.2760253157895,33,53,9,0,17,68,9,1,21,2,71
2011-08-10 13:47:28,Attack,120,0,124,1104103,8578,4427048,2268,463.126290282258,42,73,9,0,12,104,8,0,20,2,102
2011-08-10 13:47:29,Attack,136,0,138,1329026,7520,4898637,39912,397.1072046014492,40,93,4,1,13,113,10,2,32,4,101
2011-08-10 13:47:30,Attack,128,0,130,1705481,16297,4490869,24604,663.1803573615384,38,84,8,0,24,99,7,0,20,2,108
2011-08-10 13:47:31,Normal,131,0,131,1526132,10204,4498718,42270,546.8759186335878,39,83,9,0,16,106,9,0,22,1,108
2011-08-10 13:47:32,Attack,133,3,140,1515619,6846,5078909,52360,604.5158416285715,37,90,13,0,33,103,4,0,25,3,112
2011-08-10 13:47:33,Attack,133,0,134,1317881,49957,4803604,13371,552.5720362761194,48,74,12,0,12,114,8,0,25,1,108
2011-08-10 13:47:34,Attack,102,0,103,1066695,16701,3426246,15458,442.9021387572816,35,59,9,0,12,84,7,0,19,3,81
2011-08-10 13:47:35,Normal,114,0,114,1436877,6308,3962204,60002,751.0991740614035,22,83,9,0,19,87,8,0,27,2,85
2011-08-10 13:47:36,Attack,177,0,179,999797,22467,6338662,34699,234.26732082122905,37,136,6,0,11,165,3,0,79,3,97
2011-08-10 13:47:37,Normal,85,0,85,754294,3053,3324575,59249,712.1971907058825,39,39,7,0,2,79,4,0,10,1,74
2011-08-10 13:47:38,Normal,88,0,88,964147,17961,2973966,45394,641.0818197840908,32,49,7,0,12,76,0,0,13,2,73
2011-08-10 13:47:39,Attack,114,0,115,1508878,3586,4480043,43867,403.72885309565214,31,75,9,0,22,88,5,0,15,1,99
2011-08-10 13:47:40,Attack,163,6,171,1309389,22060,6793903,3303,426.1956044210526,53,109,9,0,13,153,5,0,18,2,150
2011-08-10 13:47:41,Attack,79,4,85,734873,10281,3137305,3005,266.9090041529412,20,62,3,0,7,75,3,0,16,3,66
2011-08-10 13:47:42,Attack,102,3,107,1296426,16060,3938224,45479,520.7432677383177,36,64,7,0,11,91,5,0,24,3,79
2011-08-10 13:47:43,Normal,133,0,133,873743,20366,5206439,17139,385.2451450375939,29,94,9,1,26,97,9,1,41,2,89
2011-08-10 13:47:44,Normal,189,0,189,1061122,10037,5517670,4433,244.13125137566135,30,149,10,0,62,120,7,0,68,2,118
2011-08-10 13:47:45,Attack,121,0,123,1168646,19219,4289267,19383,568.9208698699186,36,81,6,0,31,90,2,0,31,1,91
2011-08-10 13:47:46,Attack,143,3,148,944187,20420,5836363,31492,389.519263554054,38,97,13,0,12,127,9,0,28,1,119
2011-08-10 13:47:47,Normal,161,0,161,1106817,8513,6373029,53124,379.10996766459624,34,122,5,0,16,118,27,0,46,1,114
2011-08-10 13:47:48,Attack,110,0,111,1394982,16681,3298186,49724,473.02100950450443,40,60,11,0,16,92,3,0,19,2,89
2011-08-10 13:47:49,Attack,96,0,97,1070873,19501,3379635,38129,552.569155185567,38,50,9,0,11,82,3,1,19,1,77
2011-08-10 13:47:50,Attack,112,0,114,819948,5270,4038642,1795,458.6763822807017,37,64,13,0,14,97,3,0,20,2,92
2011-08-10 13:47:51,Attack,130,0,131,586069,6357,4668966,38386,198.45892183206104,22,100,9,0,27,104,0,0,33,0,98
2011-08-10 13:47:52,Normal,98,3,101,1093054,16976,3634504,23226,484.1189769900991,39,56,6,0,13,85,3,0,24,3,74
2011-08-10 13:47:53,Attack,146,0,148,1450067,17804,4683927,16455,441.85101375675674,35,101,12,0,27,116,4,1,35,5,108
2011-08-10 13:47:54,Normal,186,0,186,802821,22118,7831281,1827,301.72889610215054,41,137,8,0,28,153,5,0,50,2,134
2011-08-10 13:47:55,Attack,159,0,161,902205,13663,6573251,3267,243.67103688198762,29,129,3,0,15,141,5,0,32,0,129
2011-08-10 13:47:56,Attack,187,0,189,1794827,19436,6783253,7493,419.63760139682535,41,137,11,0,23,158,8,0,33,2,153
2011-08-10 13:47:57,Normal,148,0,148,993810,39124,5718202,16094,344.9804588378379,37,105,6,0,11,134,3,0,24,1,122
2011-08-10 13:47:58,Attack,147,0,148,915484,8549,5714458,40363,384.1761564121622,34,108,6,0,14,129,5,0,30,1,117
2011-08-10 13:47:59,Normal,157,1,158,1013750,20963,5835260,44798,266.60701167721527,42,107,9,0,21,137,0,0,40,2,116
2011-08-10 13:48:00,Attack,144,0,147,951385,5231,5482660,38494,380.16369911564624,36,103,8,0,10,133,4,0,34,1,112
2011-08-10 13:48:01,Attack,160,0,161,1300385,6334,6166023,33148,279.8577373975155,41,116,4,0,17,139,5,0,21,3,137
2011-08-10 13:48:02,Attack,172,3,176,1077717,9851,7303376,3513,393.02149513636374,39,127,10,0,25,142,9,0,53,1,122
2011-08-10 13:48:03,Attack,147,0,148,705748,8072,6136926,47936,243.1621544527027,37,101,10,0,6,141,1,0,24,0,124
2011-08-10 13:48:04,Normal,154,0,154,1174381,5840,5870588,35668,444.3505257987013,38,105,11,0,14,139,1,0,29,1,123
2011-08-10 13:48:05,Normal,142,0,142,817423,19755,5834901,28616,421.9679814295775,34,98,10,0,10,130,2,0,27,2,113
2011-08-10 13:48:06,Attack,154,1,156,1227308,6111,6328032,36316,557.5372928333333,43,108,5,0,14,137,5,0,26,0,129
2011-08-10 13:48:07,Attack,164,2,167,1201965,20331,6835480,45187,254.62810209580837,37,119,11,0,11,151,5,0,27,1,139
2011-08-10 13:48:08,Normal,151,0,151,1570830,17961,5363089,36626,565.8267665827814,53,93,5,0,21,128,2,0,21,0,129
2011-08-10 13:48:09,Attack,153,0,155,1249802,19218,6039004,24137,433.55193957419345,33,111,11,0,16,134,5,0,25,1,128
2011-08-10 13:48:10,Attack,175,0,176,1552628,20451,6576346,38596,482.92987955113637,44,123,9,0,22,152,2,0,29,2,144
2011-08-10 13:48:11,Attack,194,3,200,1004345,11568,8925656,36903,220.85807341,28,165,7,0,41,150,9,0,57,3,140
2011-08-10 13:48:12,Attack,181,6,189,1185822,8847,7751705,51118,380.6322943121693,38,144,7,0,18,161,10,0,46,0,143
2011-08-10 13:48:13,Attack,175,0,176,1381770,6096,6659337,62772,472.18874898295456,40,129,7,0,16,157,3,0,40,0,136
2011-08-10 13:48:14,Attack,179,0,181,1417895,7203,7336986,56559,493.28130990607747,34,137,10,0,19,150,12,0,37,1,143
2011-08-10 13:48:15,Normal,151,0,151,1392780,20454,6292036,62505,385.5656089999999,35,105,11,0,21,128,2,0,32,1,118
2011-08-10 13:48:16,Attack,164,4,173,913879,21340,6996212,31592,206.55541597109828,33,132,8,0,14,149,10,0,39,2,132
2011-08-10 13:48:17,Attack,191,1,193,1497665,22608,7738647,66547,422.8818251813472,45,140,8,0,15,170,8,0,40,3,150
2011-08-10 13:48:18,Attack,133,0,134,1009062,19882,5479557,55365,551.2997684626865,34,96,4,0,9,123,2,0,27,2,104
2011-08-10 13:48:19,Normal,156,0,156,859201,6835,6214719,36176,443.7555411346154,43,107,6,0,4,149,3,0,24,1,129
2011-08-10 13:48:20,Attack,190,1,193,1332825,7746,7452528,39727,474.7795350518135,46,141,6,0,13,177,2,1,34,0,159
2011-08-10 13:48:21,Attack,160,0,162,899101,7078,6677829,57955,401.301647154321,40,116,6,0,9,152,0,1,27,2,132
2011-08-10 13:48:22,Attack,218,6,225,988885,9958,9709429,1805,283.6742511377778,40,181,4,0,24,191,10,0,49,1,175
2011-08-10 13:48:23,Attack,181,0,184,1057517,8569,6438430,56775,329.25274470652175,31,149,4,0,26,148,10,0,56,2,126
2011-08-10 13:48:24,Attack,191,0,192,775018,9397,7180311,5157,195.15743989062503,43,146,3,0,10,173,9,0,52,0,139
2011-08-10 13:48:25,Normal,195,3,198,801057,8508,8221627,33047,341.0557406212121,34,157,7,0,19,173,4,2,43,2,151
2011-08-10 13:48:26,Attack,194,0,197,962236,9224,8157277,2847,231.27666669543152,37,155,5,0,15,174,5,3,49,1,143
2011-08-10 13:48:27,Attack,187,0,188,1044454,21952,8101567,59021,356.9983712978724,37,147,4,0,9,173,6,0,31,1,156
2011-08-10 13:48:28,Normal,168,3,171,1139645,20655,6946491,21633,303.9110285204678,34,132,5,0,22,147,2,0,40,0,131
2011-08-10 13:48:29,Attack,251,0,252,979054,15958,10190132,40000,128.6269290873016,31,216,5,0,62,172,18,0,99,2,151
2011-08-10 13:48:30,Attack,209,3,213,1083336,7671,8133599,60480,338.8264813661972,38,164,11,0,12,192,9,0,40,2,171
2011-08-10 13:48:31,Attack,248,0,250,1035816,11932,9370393,64874,271.517599024,31,206,13,0,28,187,35,0,81,2,166
2011-08-10 13:48:32,Normal,212,3,215,909272,53253,8338860,16525,311.707132911628,40,166,9,0,23,180,12,0,56,2,156
2011-08-10 13:48:33,Attack,180,0,184,757994,24258,7516135,60519,304.2751565597826,33,146,4,0,26,154,3,0,45,4,134
2011-08-10 13:48:34,Attack,195,0,196,1075972,58671,7627536,6072,344.028607,49,135,12,0,13,177,6,0,38,2,156
2011-08-10 13:48:35,Attack,153,3,158,914658,19935,6104689,22043,426.76996348101267,38,113,7,0,9,148,1,0,28,1,128
2011-08-10 13:48:36,Attack,184,0,185,1124372,8059,7385977,56573,334.44419114054057,40,136,9,0,12,170,3,0,33,2,149
2011-08-10 13:48:37,Attack,167,3,173,1297398,5617,6438894,46827,324.38465368208097,39,126,8,0,20,147,6,0,39,3,130
2011-08-10 13:48:38,Attack,158,0,159,762097,6754,6627479,54510,314.08385381132075,31,123,5,0,8,146,5,0,26,0,133
2011-08-10 13:48:39,Normal,147,0,147,770028,19214,6079585,56960,294.4817994081633,33,106,8,0,10,136,1,0,27,1,119
2011-08-10 13:48:40,Attack,172,3,176,978484,8741,7175209,53908,375.9637430454546,30,142,4,0,9,158,9,0,36,0,139
2011-08-10 13:48:41,Normal,205,0,205,1052923,23300,7710633,8226,410.1407730682927,42,155,8,0,15,183,7,0,46,5,153
2011-08-10 13:48:42,Attack,181,6,189,935400,6584,7465926,57248,338.6828040476191,36,148,5,0,22,166,1,0,38,2,149
2011-08-10 13:48:43,Normal,153,0,153,768261,5045,6136558,56107,355.460070503268,30,116,7,0,8,142,3,0,29,3,121
2011-08-10 13:48:44,Attack,205,3,209,754786,10184,7827850,44205,261.1174819808612,22,180,7,0,36,165,8,0,54,1,154
2011-08-10 13:48:45,Attack,133,0,134,916476,19625,5137480,16751,518.8456600895523,39,85,10,0,7,126,1,0,23,2,108
2011-08-10 13:48:46,Attack,180,3,184,1012033,21128,7021066,3504,274.9312047065218,32,140,12,0,13,150,21,0,45,3,136
2011-08-10 13:48:47,Attack,206,1,208,1074952,9651,7778540,55083,296.2956231153846,37,160,11,0,23,174,11,0,47,2,159
2011-08-10 13:48:48,Normal,218,0,218,830065,10937,9064920,3596,195.43480952293578,28,182,8,0,19,188,11,0,48,0,170
2011-08-10 13:48:49,Normal,179,0,179,1096547,21096,7494636,44826,261.123279603352,28,143,8,0,17,157,5,0,44,3,132
2011-08-10 13:48:50,Attack,208,3,213,1292011,7336,8289863,58576,353.2623896760563,45,161,7,0,16,193,4,0,39,3,170
2011-08-10 13:48:51,Attack,139,0,141,799158,18962,5764212,38702,341.5622589574468,39,94,8,0,5,134,2,0,24,0,117
2011-08-10 13:48:52,Attack,181,6,188,881434,21052,7638233,1347,316.60055950531915,45,134,9,0,8,176,4,0,34,0,154
2011-08-10 13:48:53,Attack,178,0,179,809550,8860,7331044,36050,328.4179252905028,34,141,4,0,10,166,2,1,29,0,150
2011-08-10 13:48:54,Attack,184,0,186,968086,8572,7280190,38544,218.82497834946233,31,152,3,0,29,156,1,0,49,2,135
2011-08-10 13:48:55,Normal,189,3,192,936734,9016,7882056,34625,376.68451096875,44,143,5,0,10,182,0,0,36,1,155
2011-08-10 13:48:56,Attack,205,0,207,1308101,8739,8036583,36847,316.2292743043479,27,170,10,0,16,183,8,0,39,0,168
2011-08-10 13:48:57,Attack,197,0,198,823689,21298,8317755,64908,244.69173886868685,25,163,10,0,9,186,3,0,40,0,158
2011-08-10 13:48:58,Attack,205,3,209,1056005,21411,8273876,49784,383.9298598133972,39,158,12,0,9,196,4,0,36,2,171
2011-08-10 13:48:59,Attack,206,0,207,1057900,22186,8420065,58771,374.6916842173913,45,156,6,0,7,192,8,0,39,0,167
2011-08-10 13:49:00,Attack,304,0,305,1234747,14187,14754595,60591,165.29543606229507,29,267,9,0,11,288,6,0,30,0,275
2011-08-10 13:49:01,Attack,195,3,199,1040758,21498,8047446,45755,327.89244126130654,29,159,11,0,11,184,4,0,28,1,170
2011-08-10 13:49:02,Attack,202,3,206,1045766,9547,8751812,64892,311.4480629029127,38,163,5,0,15,189,2,0,30,1,175
2011-08-10 13:49:03,Attack,200,3,204,957818,22479,8246061,6563,302.3142162352941,37,161,6,0,10,190,4,0,32,1,171
2011-08-10 13:49:04,Attack,205,6,212,968425,23045,8801244,65360,325.04836761792455,33,175,4,0,19,191,2,0,39,2,170
2011-08-10 13:49:05,Normal,283,0,283,856089,11891,13005211,56195,244.7581667279152,41,236,6,0,6,274,3,0,42,1,239
2011-08-10 13:49:06,Normal,209,3,212,1315539,22817,8369896,61219,413.6859809056604,31,172,9,0,18,188,6,0,42,4,165
2011-08-10 13:49:07,Attack,200,0,201,1737833,41142,7616562,16526,476.9491931492537,39,153,9,0,16,179,6,0,27,5,169
2011-08-10 13:49:08,Normal,222,0,222,1190109,8099,9068688,54220,302.6484850225225,39,171,12,0,11,206,5,0,32,2,188
2011-08-10 13:49:09,Normal,222,3,225,1578339,8361,8966394,51156,340.10279179555556,36,181,8,0,28,194,3,0,35,1,189
2011-08-10 13:49:10,Attack,238,0,239,1491877,9745,9225261,51192,330.40486766527204,29,198,12,0,13,218,8,0,34,2,203
2011-08-10 13:49:11,Attack,199,2,203,1359849,21776,7754402,51190,415.0426079014778,44,151,8,0,19,180,4,0,47,1,153
2011-08-10 13:49:12,Attack,274,6,281,1194552,14073,11994512,35759,265.9828101850534,32,237,12,0,32,236,13,0,66,1,213
2011-08-10 13:49:13,Attack,195,0,196,555187,8649,7775428,49961,214.53848224489798,31,159,6,0,12,184,0,0,45,0,151
2011-08-10 13:49:14,Normal,227,0,227,911606,13030,9371797,35566,264.6355224757709,38,180,9,0,15,203,9,0,44,1,181
2011-08-10 13:49:15,Attack,224,11,238,976637,10556,9423960,42959,208.45944378571429,26,202,10,0,16,215,7,0,42,1,195
2011-08-10 13:49:16,Normal,205,11,216,1060265,15702,8743974,1907,284.5330770416667,39,171,6,0,20,187,9,0,48,0,168
2011-08-10 13:49:17,Attack,133,7,144,572209,6065,5507277,43012,399.7773503333333,28,113,3,0,7,129,8,0,33,0,111
2011-08-10 13:49:18,Normal,210,3,213,927889,21164,8635529,44059,323.55087349295775,37,167,9,0,9,202,2,0,37,0,175
2011-08-10 13:49:19,Attack,234,0,236,994313,9963,9491804,59756,311.60194568220334,41,188,7,0,19,213,4,0,46,0,190
2011-08-10 13:49:20,Normal,271,0,271,937697,14973,11235133,40193,235.87806796678967,28,233,10,0,39,223,9,0,76,2,192
2011-08-10 13:49:21,Attack,269,3,273,820461,32302,11359313,60331,201.78613743223445,26,238,9,0,45,224,4,0,81,0,192
2011-08-10 13:49:22,Attack,224,3,228,932023,10423,9541100,48466,276.03606926315786,43,179,6,0,6,209,13,0,47,0,181
2011-08-10 13:49:23,Attack,244,0,245,1216612,10494,10009751,58529,281.41036782040817,39,200,6,0,23,208,14,0,58,2,185
2011-08-10 13:49:24,Attack,250,3,255,983295,26242,10949699,4552,289.2020232862745,30,218,7,0,36,213,6,0,66,1,187
2011-08-10 13:49:25,Attack,265,0,266,1794627,11625,10801264,44203,289.85788025187975,40,222,4,0,45,209,10,2,63,4,197
2011-08-10 13:49:26,Normal,231,0,231,1336876,11345,9724145,45168,301.1515191601731,40,182,9,0,20,209,1,1,49,2,178
2011-08-10 13:49:27,Attack,206,3,211,950602,9422,7896478,46740,289.8129390236967,33,169,9,0,11,196,4,0,38,2,171
2011-08-10 13:49:28,Attack,196,0,198,932272,23104,7589444,11920,334.3081035555555,40,144,14,0,17,180,1,0,48,1,149
2011-08-10 13:49:29,Normal,201,4,205,742169,9733,8729410,55629,240.24348545853658,38,158,9,0,5,200,0,0,29,0,175
2011-08-10 13:49:30,Normal,238,0,238,1014353,9869,8982907,56247,294.04906963445376,39,187,12,0,8,222,7,1,43,2,191
2011-08-10 13:49:31,Normal,197,0,197,1069205,22048,7873775,3631,280.4679821878173,32,158,7,0,13,183,1,0,40,3,154
2011-08-10 13:49:32,Attack,219,6,226,1485078,9568,8895800,42487,220.19067559292034,40,179,7,0,29,193,4,0,36,1,189
2011-08-10 13:49:33,Normal,217,0,217,763485,9961,9247115,54798,238.9290128894009,40,172,5,0,12,203,2,0,42,1,174
2011-08-10 13:49:34,Attack,243,3,249,638845,11974,10636208,52866,164.18777741365463,29,211,9,0,7,238,4,0,41,0,208
2011-08-10 13:49:35,Attack,265,3,269,787197,13195,10706116,45622,264.4342035687733,36,221,12,0,17,252,0,0,51,2,216
2011-08-10 13:49:36,Attack,240,0,243,787436,10855,9795406,42096,197.45127890123456,37,196,10,0,20,220,3,0,60,0,182
2011-08-10 13:49:37,Normal,154,0,154,546924,19619,6042998,61305,282.55889516883116,19,128,7,0,17,136,1,0,45,0,109
2011-08-10 13:49:38,Attack,220,0,224,1451726,21967,8609518,21609,409.7750518303571,40,172,12,0,14,198,12,0,45,0,179
2011-08-10 13:49:39,Attack,235,3,239,830891,25478,10206562,42194,295.9954314058577,33,199,7,0,16,217,5,1,54,2,182
2011-08-10 13:49:40,Attack,209,0,211,905695,21616,8150931,29667,406.5321487251185,36,162,13,0,8,202,1,0,38,1,171
2011-08-10 13:49:41,Normal,244,0,244,857612,14516,9804106,3197,210.05848934426228,43,196,5,0,8,232,4,0,42,1,199
2011-08-10 13:49:42,Normal,212,3,215,814929,23373,8810684,45248,264.5631149023256,25,173,17,0,14,186,15,0,39,2,173
2011-08-10 13:49:43,Attack,197,0,199,812316,8370,8125363,37572,322.35870951758795,33,156,10,0,8,186,5,0,43,0,155
2011-08-10 13:49:44,Attack,270,3,274,786239,27106,10915589,7082,257.35589582116785,36,228,10,0,19,245,10,0,52,1,221
2011-08-10 13:49:45,Attack,217,0,218,1148167,8830,8671020,40436,353.3091280733945,44,168,6,0,11,202,5,0,43,1,173
2011-08-10 13:49:46,Normal,205,3,208,1080696,10294,8472125,52367,261.6376466923077,28,174,6,0,13,182,13,0,50,3,155
2011-08-10 13:49:47,Normal,194,3,197,745263,21978,7943878,39631,249.37218206598985,29,163,5,0,12,183,2,0,43,0,154
2011-08-10 13:49:48,Attack,207,0,209,1587598,20837,7854157,28610,467.5095356650718,42,164,3,0,32,171,6,0,36,1,172
2011-08-10 13:49:49,Normal,248,0,248,1250367,14130,9602802,45369,338.1770749758065,44,195,9,0,29,212,7,0,55,2,190
